obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('185',)",3659301303,2,31.29640007,3746541021,3746541022,3659301303,0,internal_timestamp,2401.070068,965167,1450312502,1.761199951,3.129640007,34.62976994,1038.753821,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('186',)",3659301315,2,31.29459953,3746541021,3746541022,3659301315,0,internal_timestamp,2397.909912,957990,1450312514,1.760900021,3.129459953,34.62939012,1038.739404,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('187',)",3659301325,2,31.29319954,3746541021,3746541022,3659301325,0,internal_timestamp,2395.219971,980633,1450312524,1.760400057,3.129319954,34.62949215,1038.727498,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('188',)",3659301337,2,31.29190063,3746541021,3746541022,3659301337,0,internal_timestamp,2392.040039,959091,1450312536,1.760100007,3.129190063,34.62974106,1038.713484,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('189',)",3659301347,2,31.29089928,3746541021,3746541022,3659301347,0,internal_timestamp,2389.429932,965507,1450312546,1.760699987,3.129089928,34.62912076,1038.701216,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('190',)",3659301358,2,31.28969955,3746541021,3746541022,3659301358,0,internal_timestamp,2386.52002,953010,1450312557,1.760599971,3.128969955,34.62914879,1038.688209,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('191',)",3659301369,2,31.28849983,3746541021,3746541022,3659301369,0,internal_timestamp,2383.620117,962033,1450312568,1.760400057,3.128849983,34.62927911,1038.67534,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('192',)",3659301380,2,31.28770065,3746541021,3746541022,3659301380,0,internal_timestamp,2380.780029,959445,1450312579,1.760900021,3.128770065,34.6291265,1038.662421,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('193',)",3659301391,2,31.2866993,3746541021,3746541022,3659301391,0,internal_timestamp,2377.919922,949744,1450312590,1.761299968,3.12866993,34.62884146,1038.64932,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('194',)",3659301403,2,31.2859993,3746541021,3746541022,3659301403,0,internal_timestamp,2374.72998,965713,1450312602,1.761800051,3.12859993,34.62898009,1038.635059,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('195',)",3659301414,2,31.28479958,3746541021,3746541022,3659301414,0,internal_timestamp,2371.800049,976648,1450312613,1.762099981,3.128479958,34.62859164,1038.621576,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('196',)",3659301424,2,31.28380013,3746541021,3746541022,3659301424,0,internal_timestamp,2369.199951,951417,1450312623,1.761899948,3.128380013,34.62882608,1038.610129,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('197',)",3659301435,2,31.28240013,3746541021,3746541022,3659301435,0,internal_timestamp,2366.280029,973285,1450312634,1.761700034,3.128240013,34.62872089,1038.596981,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('198',)",3659301447,2,31.28140068,3746541021,3746541022,3659301447,0,internal_timestamp,2363.179932,977140,1450312646,1.761399984,3.128140068,34.6293039,1038.583577,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('199',)",3659301457,2,31.28179932,3746541021,3746541022,3659301457,0,internal_timestamp,2360.530029,5422,1450312657,1.764000058,3.128179932,34.62829289,1038.570544,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('200',)",3659301468,2,31.28179932,3746541021,3746541021,3659301468,0,internal_timestamp,2357.629883,972568,1450312667,1.765300035,3.128179932,34.6283015,1038.557365,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
